date,t,cp_location,cp_location_norm,cp_score
2018-01-01,183,166.37347113385084,0.0908553489953506,1.0
2018-01-02,184,166.32531815241222,0.09658296091578021,1.0
2018-01-03,185,157.16942440483152,0.15207964806102997,0.9999999999999999
2018-01-04,186,166.24910200620505,0.10792840433767732,1.0
2018-01-05,187,156.40835929387003,0.16716743555262276,0.9999999999999996
2018-01-06,188,166.1836626604591,0.11921495813956773,1.0
2018-01-07,189,166.15260120267456,0.12484917375587672,1.0
2018-01-08,190,155.46168405871552,0.18873396689226493,0.9999999999999994
2018-01-09,191,154.56521423112665,0.19909718999384346,1.0
2018-01-10,192,154.25624719052823,0.20625001535230478,1.0
2018-01-11,193,153.5624450282736,0.21550576487282186,1.0
2018-01-12,194,166.01711450357476,0.15291194260341662,1.0
2018-01-13,195,152.09104158739217,0.23447518258255645,1.0
2018-01-14,196,152.85399697853393,0.23577050831402224,1.0
2018-01-15,197,152.64037351203953,0.2424023305353031,1.0
2018-01-16,198,152.73757287838248,0.2473356673312433,1.0
2018-01-17,199,152.507161924853,0.25405922445435525,1.0
2018-01-18,200,165.90098930599186,0.1863333917705363,1.0
2018-01-19,201,165.90026162332907,0.1918018490528466,1.0
2018-01-20,202,165.92803047167743,0.19711458758646214,1.0
2018-01-21,203,152.04255573395838,0.27845597959585583,1.0
2018-01-22,204,148.20873167215098,0.30487031873141546,1.0
2018-01-23,205,148.00117354206122,0.3114689970379168,1.0
2018-01-24,206,151.2472831315849,0.29919517414434477,1.0
2018-01-25,207,152.00204566254578,0.30053526960357496,1.0
2018-01-26,208,165.73949857117165,0.23093170179687622,1.0
2018-01-27,209,165.72783857331373,0.23645989850648233,1.0
2018-01-28,210,146.84745622103725,0.3450958676446052,1.0
2018-01-29,211,165.69946081629135,0.24754392996562105,1.0
2018-01-30,212,165.68697560243552,0.2530766360522649,1.0
2018-01-31,213,146.3458841276718,0.3642301413788426,1.0
2018-02-01,214,165.66325880844127,0.2641351977680805,1.0
2018-02-02,215,150.30996372690038,0.35349746597322196,1.0
2018-02-03,216,150.25045049363803,0.3592871557724698,1.0
2018-02-04,217,152.0553556047234,0.3548887671873039,1.0
2018-02-05,218,141.42441383792863,0.41844582602224795,1.0
2018-02-06,219,149.94998626796848,0.3773224794100083,1.0
2018-02-07,220,141.4369253794543,0.4293064186915066,1.0
2018-02-08,221,149.26773783691897,0.39197957466164496,1.0
2018-02-09,222,165.88726720667805,0.3066269551547648,0.9999999999999998
2018-02-10,223,149.5379032014598,0.40143222294284253,0.9999999999999999
2018-02-11,224,149.50305638680499,0.40708712356937166,0.9999999999999997
2018-02-12,225,149.152900578159,0.4144650241630655,0.9999999999999998
